,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
723035,id3800116,1,2016-04-15 23:33:41,2016-04-15 23:57:45,2,-73.99447631835938,40.74541091918945,-73.94037628173827,40.799659729003906,N,1444
650406,id1397102,1,2016-04-23 15:42:24,2016-04-23 16:10:02,1,-73.9773178100586,40.74720764160156,-73.98443603515625,40.7426986694336,N,1658
824023,id0354060,1,2016-05-01 18:59:46,2016-05-01 19:05:49,1,-73.98757934570312,40.751220703125,-73.9747085571289,40.7508659362793,N,363
682560,id3425911,1,2016-04-07 21:49:17,2016-04-07 22:09:09,1,-73.88525390625,40.77304458618164,-73.99153900146483,40.72076797485352,N,1192
1436565,id1624996,2,2016-01-18 00:08:26,2016-01-18 00:25:26,1,-74.00755310058594,40.74084091186523,-73.9645004272461,40.7116813659668,N,1020
824015,id3016682,1,2016-06-16 20:22:54,2016-06-16 20:38:52,1,-74.00754547119139,40.70543670654297,-73.99246215820312,40.72431182861328,N,958
314667,id0760292,2,2016-05-24 19:30:10,2016-05-24 19:44:59,6,-73.9835433959961,40.76776885986328,-73.95120239257811,40.77410888671875,N,889
390990,id0367339,1,2016-06-17 16:01:48,2016-06-17 16:24:02,2,-73.97647857666014,40.760929107666016,-73.9934310913086,40.75109100341797,N,1334
1269121,id3099446,2,2016-04-11 11:42:07,2016-04-11 11:48:52,2,-73.96730804443358,40.76667022705078,-73.97514343261719,40.75709915161133,N,405
324867,id1869172,1,2016-05-05 15:24:52,2016-05-05 16:11:41,1,-73.97940063476562,40.76146697998047,-74.17713928222656,40.69499969482422,N,2809
1089493,id3632409,1,2016-04-22 18:52:02,2016-04-22 19:06:28,1,-73.9900665283203,40.7560920715332,-73.95417785644531,40.76401138305664,N,866
915331,id3209077,1,2016-06-08 16:10:06,2016-06-08 16:29:40,1,-73.97578430175781,40.75311279296875,-73.97529602050781,40.75687789916992,N,1174
763264,id1293272,1,2016-06-23 23:53:58,2016-06-24 00:13:45,1,-73.98603820800781,40.74652862548828,-73.97779846191406,40.791519165039055,N,1187
828841,id1587000,1,2016-01-04 06:40:42,2016-01-04 06:46:16,1,-73.9794921875,40.74052810668945,-73.97586822509766,40.756752014160156,N,334
1134305,id0543419,2,2016-05-29 19:47:50,2016-05-29 20:03:17,1,-73.98212432861328,40.77215576171875,-73.9843521118164,40.738677978515625,N,927
1286898,id2142014,1,2016-02-03 23:47:22,2016-02-03 23:52:17,1,-73.9679183959961,40.7591209411621,-73.95062255859375,40.783557891845696,N,295
766636,id0297457,2,2016-02-26 09:42:09,2016-02-26 10:03:24,5,-73.9939193725586,40.76164245605469,-73.97635650634766,40.750164031982415,N,1275
686132,id2689275,1,2016-05-13 10:51:31,2016-05-13 11:00:01,1,-73.99526977539062,40.7597541809082,-73.98286437988281,40.78015899658203,N,510
109780,id0527081,1,2016-02-18 17:39:52,2016-02-18 17:52:12,1,-73.97484588623048,40.75362777709961,-73.99172973632812,40.72649383544922,N,740
613911,id2987460,1,2016-03-31 12:52:20,2016-03-31 13:02:30,1,-73.9942398071289,40.74367904663085,-74.0022201538086,40.738624572753906,N,610
893032,id0581779,2,2016-06-01 13:09:57,2016-06-01 13:17:16,2,-73.9739532470703,40.784004211425774,-73.98072052001955,40.77745056152344,N,439
1066622,id0027640,1,2016-02-08 07:18:51,2016-02-08 07:25:21,1,-73.98060607910156,40.73391342163085,-73.98125457763672,40.74716567993164,N,390
117105,id2737486,2,2016-05-13 18:39:05,2016-05-13 19:05:19,1,-74.00121307373048,40.731388092041016,-74.00284576416014,40.76047897338867,N,1574
479825,id2378908,1,2016-06-02 19:46:11,2016-06-02 19:51:03,3,-73.9900894165039,40.75677108764648,-73.98477172851562,40.7611198425293,N,292
61908,id1284304,2,2016-02-21 22:56:42,2016-02-21 23:03:55,2,-73.98229217529298,40.77219009399415,-73.9699935913086,40.796478271484375,N,433
272273,id2352279,1,2016-04-30 00:11:46,2016-04-30 00:16:25,1,-73.97949981689453,40.77679443359375,-73.96841430664062,40.793323516845696,N,279
1018647,id3138223,2,2016-04-08 12:24:52,2016-04-08 12:30:56,5,-73.94654846191406,40.775611877441406,-73.95691680908203,40.7842903137207,N,364
773482,id2613586,1,2016-03-02 08:28:12,2016-03-02 08:38:00,1,-73.99746704101562,40.74156951904297,-74.00148010253906,40.72432708740234,N,588
284106,id3164141,2,2016-04-20 23:52:36,2016-04-20 23:59:54,1,-73.99784088134766,40.730167388916016,-74.00800323486328,40.73089599609375,N,438
951439,id0076723,2,2016-06-05 03:59:21,2016-06-05 04:07:13,5,-73.98155212402342,40.72872924804688,-73.9724349975586,40.75593566894531,N,472
439187,id1138613,1,2016-04-22 08:04:35,2016-04-22 08:20:09,1,-73.99020385742188,40.75663757324219,-73.96228790283203,40.76654815673828,N,934
710748,id1504652,1,2016-03-26 10:38:09,2016-03-26 10:51:51,1,-73.97400665283203,40.75032043457031,-74.00369262695312,40.75346755981445,N,822
530092,id3544986,2,2016-03-10 23:07:48,2016-03-10 23:48:39,1,-73.9834976196289,40.760608673095696,-73.94680023193358,40.69188690185547,N,2451
915276,id2582916,1,2016-05-05 13:54:44,2016-05-05 14:37:07,1,-73.97160339355469,40.79787826538085,-73.92479705810547,40.79592514038085,N,2543
273277,id3572837,2,2016-01-27 23:01:44,2016-01-27 23:49:33,1,-73.99688720703125,40.74455642700195,-73.85459899902342,41.13443374633789,N,2869
440565,id1258671,1,2016-04-19 00:22:21,2016-04-19 00:29:37,1,-73.98483276367188,40.75872039794922,-73.9954605102539,40.744300842285156,N,436
381380,id1662010,2,2016-01-09 00:20:54,2016-01-09 01:00:27,6,-73.9932632446289,40.71566009521485,-73.83760833740234,40.67005157470703,N,2373
720202,id1130946,1,2016-03-01 10:20:28,2016-03-01 11:18:39,3,-73.7894287109375,40.6469955444336,-73.98231506347656,40.750267028808594,N,3491
817209,id0007539,2,2016-04-29 16:02:19,2016-04-29 16:12:42,1,-73.97814178466798,40.76643371582031,-73.97227478027344,40.76384353637695,N,623
1418651,id1284427,1,2016-06-16 16:51:24,2016-06-16 17:20:51,3,-73.9915771484375,40.744407653808594,-73.99420928955078,40.76899337768555,N,1767
982205,id2592723,1,2016-02-27 01:24:40,2016-02-27 01:28:14,1,-73.98583221435547,40.751365661621094,-73.97872161865234,40.75247573852539,N,214
212287,id2721839,2,2016-06-14 15:40:44,2016-06-14 16:08:27,1,-73.96371459960938,40.77445602416992,-73.97474670410156,40.755535125732415,N,1663
497613,id3871504,1,2016-01-28 23:36:33,2016-01-28 23:41:19,1,-73.9743881225586,40.74689102172852,-73.9851837158203,40.73226165771485,N,286
1127460,id2973036,1,2016-05-07 11:08:29,2016-05-07 11:11:17,2,-73.96805572509766,40.75887680053711,-73.96128845214845,40.76080703735352,N,168
1024306,id1286030,1,2016-06-29 04:55:58,2016-06-29 04:58:23,1,-73.95928955078125,40.771240234375,-73.9619598388672,40.7762451171875,N,145
1070188,id1650576,2,2016-02-29 19:58:01,2016-02-29 20:16:27,1,-73.99466705322266,40.75053024291992,-73.93057250976562,40.84843063354492,N,1106
42849,id1051609,1,2016-04-03 03:56:26,2016-04-03 04:00:59,1,-73.97090148925781,40.762489318847656,-73.97807312011719,40.74158096313477,N,273
1275595,id3320857,2,2016-03-18 22:23:16,2016-03-18 22:49:16,1,-73.78170013427734,40.644718170166016,-73.92185974121094,40.76316833496094,N,1560
939680,id0586976,2,2016-06-20 09:28:55,2016-06-20 09:36:57,1,-73.96096038818358,40.76995849609375,-73.97001647949219,40.76415252685547,N,482
84556,id1241507,2,2016-02-17 02:26:41,2016-02-17 02:40:14,1,-74.00655364990234,40.74444580078125,-73.9635467529297,40.80877685546875,N,813
164255,id1270848,1,2016-04-05 12:52:32,2016-04-05 12:58:59,1,-73.9576873779297,40.773773193359375,-73.94227600097656,40.7905158996582,N,387
449679,id0783657,1,2016-01-10 15:57:54,2016-01-10 16:05:24,1,-73.97492218017578,40.76520538330078,-73.98468017578125,40.75098037719727,N,450
1062413,id0124577,1,2016-03-05 22:02:29,2016-03-05 22:11:49,2,-74.00260162353516,40.735084533691406,-73.98883819580078,40.7348747253418,N,560
1117944,id1129080,2,2016-01-22 15:55:06,2016-01-22 16:06:32,1,-74.00287628173827,40.7445182800293,-74.00145721435547,40.72618865966797,N,686
143875,id2863371,2,2016-04-24 19:26:44,2016-04-24 19:38:16,1,-73.98950958251955,40.76055908203125,-73.98587036132812,40.73495101928711,N,692
985634,id3818880,2,2016-02-03 22:04:44,2016-02-03 22:14:17,1,-73.99515533447266,40.75460815429688,-73.98260498046875,40.77408218383789,N,573
97257,id0307294,1,2016-01-30 17:30:54,2016-01-30 17:45:15,1,-73.98026275634766,40.77501678466797,-73.96382141113281,40.75614547729492,N,861
565314,id3970037,1,2016-06-01 10:45:21,2016-06-01 11:00:43,1,-73.96054077148438,40.772708892822266,-73.9752655029297,40.752838134765625,N,922
452144,id3413536,2,2016-06-24 18:13:46,2016-06-24 18:22:28,1,-73.98987579345702,40.741737365722656,-73.9913101196289,40.74880981445313,N,522
801307,id2214108,1,2016-01-18 11:11:28,2016-01-18 11:15:09,1,-73.97466278076173,40.76197814941406,-73.97987365722656,40.758880615234375,N,221
288347,id0851892,2,2016-05-19 11:05:31,2016-05-19 11:18:50,5,-73.9553985595703,40.7877082824707,-73.98319244384766,40.78145980834961,N,799
380981,id1174509,1,2016-06-23 23:51:43,2016-06-24 00:06:48,2,-74.00261688232422,40.73943328857422,-73.97228240966798,40.78625869750977,N,905
351081,id3535023,2,2016-06-09 05:49:49,2016-06-09 06:14:55,1,-73.98863983154298,40.75881958007813,-73.8728790283203,40.77442169189453,N,1506
1356167,id1842789,2,2016-04-15 11:21:45,2016-04-15 11:27:34,1,-73.96022033691406,40.77551651000977,-73.95088195800781,40.77094268798828,N,349
202644,id0188336,2,2016-01-22 00:06:52,2016-01-22 00:10:48,2,-73.98856353759766,40.748619079589844,-73.99820709228516,40.745208740234375,N,236
428456,id3213146,2,2016-06-07 16:02:35,2016-06-07 17:11:13,1,-73.97505187988281,40.756591796875,-73.79078674316406,40.64442825317383,N,4118
1132959,id0875571,2,2016-02-28 19:02:38,2016-02-28 19:15:38,1,-73.94361114501955,40.78902053833008,-73.97622680664062,40.78564834594727,N,780
251363,id2670409,1,2016-03-21 11:17:00,2016-03-21 11:26:10,1,-73.9803009033203,40.75348281860352,-73.98308563232422,40.761940002441406,N,550
324999,id3674149,2,2016-06-06 18:11:20,2016-06-06 18:29:56,1,-73.97527313232422,40.76020050048828,-73.95362854003906,40.7711181640625,N,1116
915490,id0556105,1,2016-05-29 23:42:37,2016-05-29 23:50:02,1,-73.98318481445312,40.76511764526367,-73.95745849609375,40.77034759521485,N,445
1398754,id0655630,1,2016-02-25 15:01:40,2016-02-25 15:10:04,2,-73.98998260498048,40.74119567871094,-73.97796630859375,40.734188079833984,N,504
1186207,id1001324,2,2016-05-10 00:05:19,2016-05-10 00:22:43,5,-73.99368286132812,40.72111892700195,-74.01737976074219,40.71146011352539,N,1044
177968,id3934891,2,2016-04-02 12:58:56,2016-04-02 13:01:21,1,-73.94835662841797,40.82950973510742,-73.94992065429686,40.82220077514648,N,145
1343647,id0043128,1,2016-05-10 10:04:48,2016-05-10 10:16:23,3,-73.9949722290039,40.75519943237305,-74.00505828857422,40.74174880981445,N,695
858883,id2161845,1,2016-04-23 13:12:57,2016-04-23 13:23:05,3,-73.95211029052734,40.7694091796875,-73.9678726196289,40.76262664794922,N,608
546903,id2242868,1,2016-02-29 22:15:31,2016-02-29 22:21:42,1,-73.986328125,40.76017761230469,-73.99148559570312,40.75113296508789,N,371
277626,id1451211,2,2016-06-29 11:55:52,2016-06-29 12:15:53,1,-73.97611999511719,40.7507209777832,-73.99793243408203,40.7241096496582,N,1201
753350,id2471989,2,2016-02-21 22:00:15,2016-02-21 22:10:28,1,-73.9795379638672,40.776451110839844,-73.99149322509766,40.74510955810547,N,613
1038274,id2975668,2,2016-02-25 21:07:45,2016-02-25 21:09:44,1,-73.96075439453125,40.78103256225585,-73.9632568359375,40.775150299072266,N,119
1188679,id2390976,1,2016-04-15 14:36:07,2016-04-15 14:46:18,1,-74.00586700439453,40.733222961425774,-73.98786163330078,40.74117660522461,N,611
1274805,id3705840,2,2016-03-19 01:47:34,2016-03-19 02:25:56,5,-74.00638580322266,40.74453353881836,-73.90917205810547,40.67974853515625,N,2302
120835,id1675302,2,2016-06-08 23:19:42,2016-06-08 23:44:30,1,-73.8647232055664,40.768531799316406,-73.99381256103516,40.75482940673828,N,1488
1318999,id1196835,2,2016-05-29 13:50:25,2016-05-29 13:53:19,5,-73.96588897705078,40.7651481628418,-73.96646118164062,40.76567077636719,N,174
528173,id1755520,2,2016-03-31 15:55:30,2016-03-31 16:00:53,1,-73.94195556640625,40.81784057617188,-73.94818115234375,40.812198638916016,N,323
397064,id0940787,1,2016-06-30 06:16:26,2016-06-30 06:22:20,1,-73.99279022216798,40.74557876586913,-73.99231719970702,40.730140686035156,N,354
642146,id1536052,2,2016-05-17 14:57:21,2016-05-18 14:54:21,1,-73.95114135742188,40.78567886352539,-73.96073150634766,40.76129913330078,N,86220
43030,id0167584,2,2016-02-21 02:36:05,2016-02-21 02:48:34,1,-73.99520111083984,40.724586486816406,-74.00691986083984,40.71443176269531,N,749
436091,id0134029,1,2016-06-12 02:20:15,2016-06-12 02:32:28,2,-74.0033187866211,40.74365997314453,-73.99151611328125,40.727405548095696,N,733
484569,id0963969,1,2016-06-06 16:34:49,2016-06-06 16:50:41,2,-73.9627685546875,40.766502380371094,-73.9906234741211,40.75934982299805,N,952
52327,id3044872,1,2016-06-11 02:05:19,2016-06-11 02:26:18,4,-74.0090103149414,40.737953186035156,-73.98809051513672,40.71900177001953,N,1259
1144733,id0501435,1,2016-05-29 18:20:32,2016-05-29 18:34:04,1,-74.0071029663086,40.743568420410156,-73.98513793945312,40.73072052001953,N,812
497844,id3136147,1,2016-03-07 17:59:09,2016-03-07 18:10:20,1,-73.9475326538086,40.77628707885742,-73.93863677978516,40.80490112304688,N,671
185758,id0353415,2,2016-06-12 15:47:02,2016-06-12 16:09:48,6,-73.99932098388672,40.72508239746094,-73.95203399658203,40.77703857421875,N,1366
114767,id1352931,1,2016-06-10 05:26:11,2016-06-10 05:44:00,1,-73.98446655273438,40.72489547729492,-73.85850524902342,40.75023651123047,N,1069
315188,id0951251,1,2016-04-25 01:04:53,2016-04-25 01:19:12,1,-74.0059814453125,40.740333557128906,-73.99657440185547,40.72053527832031,N,859
1203583,id2879207,2,2016-03-16 02:38:05,2016-03-16 02:44:22,1,-74.0006103515625,40.72977828979492,-73.98834991455078,40.74898147583008,N,377
233392,id0094614,1,2016-05-30 19:26:42,2016-05-30 19:36:02,1,-73.974365234375,40.75093078613281,-73.9483413696289,40.789794921875,N,560
1131387,id0134262,1,2016-03-10 10:38:27,2016-03-10 11:15:44,3,-73.78234100341797,40.6446533203125,-73.87316131591797,40.75297546386719,N,2237
1341722,id3358943,2,2016-03-03 16:18:58,2016-03-03 16:23:29,1,-73.96600341796875,40.76462173461913,-73.97511291503906,40.75253677368164,N,271
998699,id1918419,1,2016-06-23 22:40:40,2016-06-23 22:49:20,1,-74.00637054443358,40.733177185058594,-73.98820495605469,40.75938034057617,N,520
158607,id0275805,1,2016-05-30 12:23:54,2016-05-30 12:32:03,1,-73.99214935302734,40.73080825805664,-73.98035430908203,40.74670791625977,N,489
713009,id3183640,1,2016-05-20 01:40:00,2016-05-20 01:45:00,1,-73.99688720703125,40.76290893554688,-73.99126434326173,40.75299072265625,N,300
76735,id3828139,1,2016-04-28 22:49:10,2016-04-28 22:52:59,1,-73.98552703857422,40.7532615661621,-73.98514556884766,40.74781799316406,N,229
508457,id2028141,1,2016-01-20 18:10:20,2016-01-20 18:20:56,1,-73.9909896850586,40.719520568847656,-73.99354553222656,40.73514938354492,N,636
1053923,id0639424,2,2016-02-16 11:56:46,2016-02-16 12:24:05,3,-73.86404418945312,40.76979064941406,-73.96249389648438,40.71001052856445,N,1639
728123,id2729802,1,2016-01-05 08:20:27,2016-01-05 08:22:59,1,-73.96724700927734,40.76604843139648,-73.96560668945312,40.76820755004883,N,152
1296111,id2869022,1,2016-06-21 07:11:22,2016-06-21 07:27:46,1,-74.00873565673827,40.70448303222656,-73.9689712524414,40.75773620605469,N,984
11216,id1591704,2,2016-01-29 06:13:55,2016-01-29 06:32:35,1,-73.98306274414062,40.73067855834961,-73.870849609375,40.774169921875,N,1120
165849,id0528646,2,2016-03-28 16:16:40,2016-03-28 16:28:02,1,-73.98834991455078,40.74516296386719,-73.96610260009766,40.75841903686523,N,682
154396,id2454602,2,2016-04-23 08:18:41,2016-04-23 08:23:11,2,-74.00016784667969,40.71781921386719,-73.99372863769531,40.72720336914063,N,270
1025603,id1716946,2,2016-02-29 00:16:00,2016-02-29 00:30:01,1,-73.87478637695312,40.774070739746094,-73.97614288330078,40.751628875732415,N,841
139409,id1014219,2,2016-02-19 06:24:47,2016-02-19 06:28:01,1,-73.95142364501955,40.769981384277344,-73.96099853515625,40.77413177490234,N,194
923922,id0224662,2,2016-05-21 00:22:59,2016-05-21 00:33:12,1,-73.95748901367188,40.76883316040039,-73.98657989501955,40.77679061889648,N,613
442620,id3994124,2,2016-01-24 17:18:23,2016-01-24 17:28:02,2,-73.97602844238281,40.744083404541016,-73.98072052001955,40.73849868774415,N,579
403205,id2475115,2,2016-06-29 14:32:21,2016-06-29 14:36:27,5,-73.9847412109375,40.77954864501953,-73.97620391845702,40.77599716186523,N,246
487843,id2705595,2,2016-03-28 17:42:47,2016-03-28 18:02:01,2,-73.98710632324219,40.74460983276367,-74.01206970214845,40.70748901367188,N,1154
701851,id1137183,2,2016-01-21 18:35:42,2016-01-21 18:45:12,3,-73.98114013671875,40.77936172485352,-73.9795379638672,40.766868591308594,N,570
1279202,id0854155,2,2016-06-29 02:40:45,2016-06-29 02:44:55,3,-73.98535919189453,40.76308822631836,-73.99017333984375,40.759071350097656,N,250
864748,id2097974,2,2016-05-10 15:32:47,2016-05-10 15:46:14,3,-73.97476196289062,40.76205825805664,-73.98577880859375,40.74126052856445,N,807
1455657,id0584625,2,2016-05-05 20:38:21,2016-05-05 20:56:12,3,-74.0080337524414,40.71166229248047,-73.96894073486328,40.69392013549805,N,1071
812420,id1443480,2,2016-06-23 16:34:47,2016-06-23 16:45:18,2,-73.97824859619139,40.75119018554688,-73.99533081054686,40.7395896911621,N,631
458169,id0264484,1,2016-04-02 01:55:05,2016-04-02 02:14:55,1,-73.98847961425781,40.73155975341797,-73.97645568847656,40.78414535522461,N,1190
95490,id1787120,2,2016-03-01 18:25:40,2016-03-01 18:54:50,1,-73.99407958984375,40.74070358276367,-73.97970581054686,40.71746826171875,N,1750
320934,id2719366,1,2016-01-04 11:43:53,2016-01-04 11:51:09,2,-73.99898529052734,40.734413146972656,-74.0084228515625,40.73469924926758,N,436
1379977,id1678834,1,2016-05-01 00:52:23,2016-05-01 00:59:20,1,-73.97867584228516,40.742774963378906,-73.98428344726562,40.72922134399415,N,417
299248,id0345952,1,2016-03-30 20:10:50,2016-03-30 20:20:19,1,-74.01173400878906,40.703697204589844,-73.98236083984375,40.7386589050293,N,569
1161821,id3306067,2,2016-06-27 17:24:59,2016-06-27 17:40:25,1,-73.97064971923827,40.75611114501953,-73.98194122314453,40.76946258544922,N,926
958357,id3667799,1,2016-01-20 11:47:19,2016-01-20 11:56:12,1,-74.00948333740234,40.713111877441406,-73.99886322021484,40.719947814941406,N,533
1137458,id0404140,1,2016-02-23 22:40:43,2016-02-23 22:51:21,2,-73.9922866821289,40.75821304321289,-73.9732666015625,40.78445434570313,N,638
983269,id2972965,2,2016-05-22 11:49:21,2016-05-22 12:01:21,1,-73.96853637695312,40.761940002441406,-73.99504852294923,40.752891540527344,N,720
692622,id3257933,1,2016-01-21 22:51:52,2016-01-21 23:22:33,2,-73.99850463867188,40.74514389038085,-73.94984436035155,40.677101135253906,N,1841
984447,id3128190,2,2016-02-15 14:45:38,2016-02-15 15:54:17,1,-73.78140258789062,40.6467399597168,-74.00849914550781,40.73699951171875,N,4119
1326128,id3424958,2,2016-06-11 15:38:23,2016-06-12 15:35:32,1,-73.98384857177734,40.721641540527344,-73.99536895751955,40.749603271484375,N,86229
137841,id0328241,2,2016-05-19 19:43:15,2016-05-19 19:56:16,1,-73.9776611328125,40.74642181396485,-73.958740234375,40.772220611572266,N,781
1126919,id0298686,1,2016-04-25 16:04:42,2016-04-25 16:38:41,2,-73.8707504272461,40.77383041381836,-73.7117691040039,40.72906112670898,N,2039
50136,id2229021,1,2016-04-01 07:11:49,2016-04-01 07:16:01,2,-73.97727203369139,40.75328063964844,-73.97976684570312,40.76132583618164,N,252
604369,id3307760,1,2016-02-20 22:06:13,2016-02-20 22:09:27,3,-73.98479461669923,40.74833679199219,-73.98898315429686,40.74395751953125,N,194
1068195,id2663370,1,2016-01-05 20:31:08,2016-01-05 20:34:09,2,-73.98568725585938,40.731971740722656,-73.98341369628906,40.73820114135742,N,181
1176027,id3368742,2,2016-03-24 07:28:02,2016-03-24 07:32:26,1,-73.9940414428711,40.74648666381836,-73.98991394042969,40.74699783325195,N,264
559559,id0542362,1,2016-05-08 10:28:38,2016-05-08 10:31:16,1,-73.98104858398438,40.73794937133789,-73.9879608154297,40.741058349609375,N,158
396930,id1231244,2,2016-04-12 21:09:21,2016-04-12 21:14:31,1,-74.00379180908203,40.74187088012695,-74.00601196289062,40.74036026000977,N,310
887404,id2441096,2,2016-03-14 22:58:50,2016-03-14 23:07:27,2,-73.9913330078125,40.76105880737305,-73.99146270751955,40.74953842163085,N,517
1309627,id1359453,1,2016-02-14 13:04:53,2016-02-14 13:07:58,1,-73.97925567626955,40.784889221191406,-73.98193359375,40.77906036376953,N,185
232217,id0654779,2,2016-06-01 08:48:22,2016-06-01 09:34:32,1,-73.98596954345702,40.747535705566406,-73.9202651977539,40.81264114379883,N,2770
643965,id3345221,1,2016-03-11 09:00:26,2016-03-11 09:22:08,1,-74.01055145263672,40.7110595703125,-73.97373962402342,40.75396347045898,N,1302
689615,id3529189,1,2016-04-15 21:28:56,2016-04-15 21:59:21,1,-73.99250030517578,40.75165939331055,-73.98876953125,40.72224426269531,N,1825
258049,id1567681,1,2016-05-21 19:02:21,2016-05-21 19:40:51,2,-74.00900268554686,40.7145881652832,-73.96036529541014,40.806495666503906,N,2310
852704,id1791634,1,2016-01-27 12:38:24,2016-01-27 12:49:08,1,-73.9832305908203,40.77128601074219,-73.96348571777344,40.76571273803711,N,644
573208,id3797919,2,2016-04-01 22:01:30,2016-04-01 22:07:41,2,-73.98605346679686,40.72272109985352,-73.99085235595702,40.71688461303711,N,371
1044834,id2988363,2,2016-05-25 23:48:10,2016-05-26 00:03:33,5,-74.00752258300781,40.74312973022461,-73.9630126953125,40.79433059692383,N,923
1355106,id2350438,2,2016-05-05 11:25:44,2016-05-05 11:45:30,1,-73.96427154541014,40.76224899291992,-73.97791290283203,40.75484848022461,N,1186
643457,id1936517,1,2016-02-28 01:26:49,2016-02-28 01:44:09,1,-73.95278930664062,40.72312545776367,-73.90673828125,40.68757247924805,N,1040
355573,id0175735,1,2016-02-01 09:20:08,2016-02-01 09:26:06,1,-73.99625396728516,40.73774337768555,-74.00574493408203,40.72731399536133,N,358
683599,id0813447,2,2016-02-23 13:25:52,2016-02-23 13:32:13,1,-73.96697235107422,40.79383850097656,-73.95653533935547,40.78713607788085,N,381
287289,id2244989,1,2016-02-01 09:57:07,2016-02-01 09:59:35,1,-73.99771881103516,40.73609924316406,-74.00192260742188,40.74065399169922,N,148
266460,id3704168,2,2016-06-27 09:05:11,2016-06-27 09:14:42,1,-73.98296356201173,40.73794937133789,-73.97786712646483,40.74613952636719,N,571
1069416,id2084335,2,2016-03-22 04:34:43,2016-03-22 04:44:24,2,-73.96021270751955,40.7731819152832,-73.9269027709961,40.76005554199219,N,581
843466,id1173470,1,2016-02-16 19:54:34,2016-02-16 20:25:13,1,-73.78974151611328,40.64411926269531,-73.9246368408203,40.764915466308594,N,1839
982029,id1790106,1,2016-05-17 07:02:44,2016-05-17 07:08:43,1,-73.99092102050781,40.75605010986328,-73.9772186279297,40.7518310546875,N,359
825176,id0624133,2,2016-06-05 16:17:02,2016-06-05 16:19:51,5,-73.94806671142578,40.77637100219727,-73.95377349853516,40.779109954833984,N,169
610009,id0951314,1,2016-04-11 11:04:58,2016-04-11 11:11:11,1,-74.00696563720702,40.73291778564453,-74.00743103027342,40.72660827636719,N,373
131048,id2212780,1,2016-01-12 12:14:34,2016-01-12 12:26:01,1,-73.96953582763672,40.78512573242188,-73.98041534423827,40.765384674072266,N,687
848713,id0073234,1,2016-04-12 17:47:43,2016-04-12 18:05:41,1,-73.98914337158203,40.74817276000977,-74.00987243652342,40.714439392089844,N,1078
160815,id1977518,1,2016-04-30 14:41:20,2016-04-30 15:01:26,4,-74.00865936279298,40.71392059326172,-73.97915649414062,40.76172256469727,N,1206
577541,id1491179,2,2016-05-26 15:37:56,2016-05-26 15:55:56,1,-73.96788024902342,40.78734970092773,-73.96151733398438,40.771350860595696,N,1080
139989,id3706924,1,2016-04-13 08:04:18,2016-04-13 08:15:57,2,-73.94670104980467,40.81138610839844,-73.94738006591797,40.79062271118164,N,699
569661,id2453645,2,2016-06-07 19:45:08,2016-06-07 19:51:16,2,-73.98875427246094,40.74554061889648,-73.9873504638672,40.75684356689453,N,368
1436449,id2734257,2,2016-05-10 11:58:11,2016-05-10 12:39:53,6,-73.8730239868164,40.77412414550781,-74.0087890625,40.70402526855469,N,2502
6483,id1231222,2,2016-01-13 07:04:06,2016-01-13 07:16:05,1,-73.95181274414062,40.76964950561523,-73.97370147705078,40.76335144042969,N,719
1001187,id2912846,2,2016-03-09 14:08:08,2016-03-09 14:21:27,5,-73.95198822021484,40.769229888916016,-73.96080780029298,40.780799865722656,N,799
815280,id3298559,2,2016-05-02 14:03:22,2016-05-02 14:09:21,6,-73.9583969116211,40.78149032592773,-73.95829010009766,40.77378845214844,N,359
146452,id1416524,1,2016-01-31 13:06:44,2016-01-31 13:12:16,1,-73.9742660522461,40.78385925292969,-73.9819107055664,40.76939010620117,N,332
181170,id1817911,2,2016-06-27 12:19:13,2016-06-27 12:23:09,6,-73.97039794921875,40.76219177246094,-73.96381378173827,40.77117538452149,N,236
596484,id2755576,2,2016-03-05 00:45:17,2016-03-05 00:59:03,1,-73.99709320068358,40.7143783569336,-73.98481750488281,40.74280548095703,N,826
971027,id0302039,1,2016-01-10 01:30:28,2016-01-10 01:45:16,1,-73.88318634033203,40.755767822265625,-73.8305435180664,40.760337829589844,N,888
687944,id2789011,2,2016-02-27 21:53:16,2016-02-27 22:02:15,5,-73.97296905517578,40.76433944702149,-73.95362091064453,40.77933120727539,N,539
28034,id1224352,2,2016-01-30 12:01:00,2016-01-30 12:03:21,2,-74.00743103027342,40.7431869506836,-74.00318908691406,40.74909210205078,N,141
735070,id1859020,2,2016-05-30 14:15:20,2016-05-30 14:34:45,1,-73.95578002929686,40.77896118164063,-74.01535034179686,40.71149063110352,N,1165
1230949,id1718087,1,2016-04-14 20:49:46,2016-04-14 21:17:40,1,-73.98011016845702,40.75997543334961,-74.0105209350586,40.71610641479492,N,1674
1174717,id0350607,2,2016-01-14 09:48:09,2016-01-14 10:13:46,2,-73.98875427246094,40.748268127441406,-73.9871597290039,40.77121353149415,N,1537
1338518,id1283872,2,2016-06-24 00:28:44,2016-06-24 00:34:26,1,-73.9824676513672,40.77743148803711,-73.96817016601562,40.79957580566406,N,342
